#
#   VizieR Astronomical Server: http://cdsweb.u-strasbg.fr	2004-12-14T02:59:10
#   Explanations and Statistics of UCDs:			See LINK below
#   In case of problem, please report to:	question@simbad.u-strasbg.fr
#    (link)
#
#Coosys	J2000:	eq_FK5 2000
#INFO	Ref=Vxml4301
#INFO	Target=304.500000-12.533333,rm=600.

#RESOURCE=1280
#Name: I/280A
#Title:	All-sky Compiled Catalogue of 2.5 million stars (Kharchenko 2001)
#Table	I_280A_ascc01:
#Name: I/280A/ascc01
#Title:	The all-sky catalogue of 2.5million stars
#Coosys	J2000_1991.250:	eq_FK5 2000_1991.250
#Column	recno	(I8)	Record number within the original table (starting from 1)        (link)	[ucd=RECORD]
#Column	RAJ2000	(F12.8)	Right Ascension J2000.0, epoch 1991.25        (link)	[ucd=POS_EQ_RA_MAIN]
#Column	DEJ2000	(F12.8)	Declination J2000.0, epoch 1991.25	[ucd=POS_EQ_DEC_MAIN]
#Column	Plx	(F7.2)	? Trigonometric parallax	[ucd=POS_PARLX_TRIG]
#Column	e_Plx	(F6.2)	? Standard error in Plx	[ucd=ERROR]
#Column	pmRA	(F8.2)	Proper Motion in RA*cos(DE)	[ucd=POS_EQ_PMRA]
#Column	pmDE	(F8.2)	Proper Motion in Declination	[ucd=POS_EQ_PMDEC]
#Column	Bmag	(F6.3)	? B magnitude in Johnson system	[ucd=PHOT_JHN_B]
#Column	Vmag	(F6.3)	? V magnitude in Johnson system	[ucd=PHOT_JHN_V]
#Column	SpType	(A12)	Spectral type in MK or HD system	[ucd=SPECT_TYPE_MK]
#Column	TYC1	(I4)	? TYC1 number from Tycho-2        (link)	[ucd=ID_ALTERNATIVE]
#Column	TYC2	(I5)	? TYC2 number from Tycho-2        (link)	[ucd=ID_ALTERNATIVE]
#Column	TYC3	(I1)	? TYC3 number from Tycho-2	[ucd=ID_ALTERNATIVE]

recno	RAJ2000	DEJ2000	Plx	e_Plx	pmRA	pmDE	Bmag	Vmag	SpType	TYC1	TYC2	TYC3
 1328905	301.49156130	-09.92039221	 -19.20	 74.90	    5.97	    4.17	12.131	11.063	            	5743	  669	1
 1413188	300.47828023	-12.92755810	 151.69	 60.09	   30.54	    7.36	11.515	10.451	            	5746	 1415	1
 1415277	308.37575293	-11.44550426	 -12.39	 26.60	   -7.30	   -5.61	10.704	 9.250	K2          	5763	  102	1
 1415219	308.20732281	-10.98892588	       	      	   -2.16	    1.75	11.856	10.519	            	5758	 1016	1
 1507965	307.57348049	-15.11282496	   0.60	 30.10	    1.60	    4.94	10.485	10.123	            	6329	  188	1
 1413297	300.95529389	-10.66079737	 -81.69	 54.20	   13.82	    1.17	11.766	10.468	            	5743	  948	1
 1507658	306.36481065	-16.04230722	  -8.50	 49.50	   -3.26	  -12.25	11.543	10.587	            	6329	 1386	1
 1330693	307.31357729	-09.71096922	   8.19	 30.60	   54.06	  -41.17	10.737	10.121	G0          	5758	 1695	1
 1413184	300.45760957	-12.68827346	-112.90	 64.30	   -3.19	   -3.13	11.382	11.445	            	5746	  967	1
 1413186	300.46167579	-12.34655667	       	      	    5.51	  -27.59	12.397	11.835	            	5746	  238	1
 1415289	308.45194654	-11.71816203	  37.00	 12.10	   -5.34	    1.42	 9.402	 8.446	G5          	5763	   32	1
 1413306	300.99953762	-14.53854492	       	      	    6.41	    2.70	12.128	11.539	            	5751	  326	1
 1329121	302.40799650	-09.15973684	   3.59	 11.80	   22.28	  -13.24	 9.205	 8.924	A2          	5739	 1583	1
 1507321	305.22306939	-16.42075886	       	      	    9.31	   -1.09	11.993	11.236	            	6328	  652	1
 1413220	300.62567829	-11.41425092	       	      	   -4.98	   -5.99	11.628	11.265	            	5746	 2040	1
 1506538	302.39827974	-15.92156334	  57.70	 29.50	   -1.02	    1.15	10.809	10.291	A2          	6315	 1902	1
 1329317	303.03129809	-08.85036853	       	      	    2.02	   -7.99	12.263	11.601	            	5740	  805	1
 1329436	303.33776300	-08.74497190	       	      	    2.72	   -2.49	12.247	11.000	            	5740	  860	1
 1507638	306.29908615	-16.08572692	       	      	   -4.48	   -0.29	12.538	11.602	            	6329	 1286	1
 1413354	301.21573950	-10.23272786	       	      	   -3.67	   -6.29	12.573	10.948	            	5743	 1537	1
 1506839	303.64209637	-16.40573335	       	      	   16.01	   -3.19	12.353	11.563	            	6315	 1640	1
 1415164	307.98935405	-10.53205901	  14.19	 50.20	    8.33	  -23.29	11.740	10.743	            	5758	 1489	1
 1415237	308.27448581	-11.10217590	       	      	   -1.78	  -70.29	12.501	11.619	            	5758	 1204	1
 1413287	300.91460748	-14.41510455	       	      	  -11.78	    1.30	12.326	11.410	            	5751	 1634	1
 1329098	302.30188108	-09.21071882	 -42.00	 25.79	  102.72	  -17.15	10.451	 9.530	G5          	5739	 1547	1
 1506687	303.05353820	-16.24014611	 -68.40	 63.09	    4.99	  -16.29	11.771	10.423	K5          	6315	 1303	1
 1415275	308.37300405	-13.74976370	       	      	    5.11	  -27.49	12.100	11.559	            	5767	  285	1
 1413237	300.71758248	-11.11758022	       	      	   -6.88	  -15.29	12.264	12.088	            	5743	 1576	1
 1413246	300.75105136	-14.08519290	 -68.69	 43.59	    8.45	   -9.42	11.555	10.149	            	5751	 1526	1
 1507972	307.60344606	-15.10968479	  65.69	 80.30	   42.64	   11.89	11.779	11.379	            	6329	  242	1
 1506400	301.90237397	-15.59475334	       	      	   -5.48	  -25.69	13.067	11.264	            	6314	  329	1
 1507840	307.04037059	-15.64028235	       	      	   21.21	    3.20	11.995	11.155	            	6329	  564	1
 1415207	308.15589277	-10.82771369	 -40.40	 64.59	   -8.46	  -10.33	11.839	10.413	            	5758	 1262	1
 1415182	308.06600788	-14.45775496	   4.23	  5.26	    7.12	   -8.36	12.128	11.166	            	5766	 1118	2
 1415181	308.06571422	-14.45831479	   4.58	  5.26	    6.87	  -12.32	10.979	10.025	G0          	5766	 1118	1
 1330055	305.21531412	-08.62686822	       	      	   -1.57	   -8.09	12.815	11.395	            	5741	 2735	1
 1330358	306.19288877	-08.92912334	 -82.09	 32.79	   28.76	  -17.80	11.095	10.624	            	5741	 1110	1
 1415213	308.18507953	-14.23965130	 -77.80	 52.29	   20.35	  -19.78	11.457	10.630	            	5766	  977	1
 1506274	301.36100644	-15.08670555	  11.60	 17.70	  -16.89	    5.31	10.170	 9.032	G5          	6314	 1427	1
 1507182	304.82229970	-16.49790350	  11.60	 19.70	   -1.06	   -5.32	10.475	 9.396	G5          	6328	  752	1
 1506383	301.82749224	-15.55092691	       	      	   12.11	   -4.29	11.722	11.219	            	6314	  791	1
 1507538	305.99655381	-16.23831939	       	      	    4.51	   -2.69	12.368	11.415	            	6328	  985	1
 1329088	302.27056169	-09.21091220	       	      	   -3.17	   -7.39	12.354	10.717	            	5739	 1929	1
 1329169	302.58999431	-09.02453731	 -71.50	 31.10	  -10.13	    2.50	11.227	 9.766	            	5740	  643	1
 1413340	301.15439712	-14.82896447	 -39.09	 42.90	    3.08	   -6.63	11.183	10.782	            	5751	  910	1
 1415317	308.57627715	-12.64653116	  -2.79	 11.19	   23.74	  -23.33	 9.946	 8.612	K0          	5763	 1323	1
 1413278	300.88507541	-14.39922872	  -0.39	  1.59	    3.21	   -2.67	 9.980	 9.734	A1IV/V      	5751	 1800	1
 1330755	307.56837534	-09.92727188	       	      	   -5.47	  -11.79	12.691	11.355	            	5758	  639	1
 1415269	308.36307383	-11.28352108	       	      	  -15.78	  -16.29	12.971	11.340	            	5763	  135	1
 1413257	300.81114031	-10.85770988	       	      	    5.61	   -4.99	11.453	10.892	            	5743	  532	1
 1413284	300.89763771	-10.68733250	       	      	    0.61	   -2.89	12.738	11.163	            	5743	 1602	1
 1415151	307.94079454	-10.41458416	 134.50	 40.09	   -2.62	  -34.64	11.658	10.445	            	5758	  946	1
 1415249	308.31521924	-11.14533320	  39.20	 45.40	   -2.01	   -6.41	10.835	10.847	            	5759	  245	1
 1329093	302.27795766	-09.20007676	 141.80	 76.90	   -0.23	   -7.75	12.115	10.702	            	5739	 2053	1
 1506332	301.59235329	-15.35258727	       	      	  -22.68	   -7.59	12.218	11.678	            	6314	 1558	1
 1415318	308.57680012	-12.84044293	 165.60	 74.90	   -3.99	   -3.57	11.933	10.626	            	5763	  839	1
 1506272	301.35694052	-15.10362256	       	      	    4.81	    1.10	12.222	11.260	            	6314	 1111	1
 1507487	305.80902580	-16.31709109	-137.80	 50.79	  -60.45	 -350.94	11.974	11.361	            	6328	  693	1
 1507167	304.74991133	-16.51659141	       	      	  -22.58	  -35.19	11.786	11.168	            	6328	  611	1
 1330429	306.40609847	-09.00903937	 -34.00	 40.40	    8.60	   -2.99	11.250	10.190	K0          	5754	 1070	1
 1507192	304.84130256	-16.51142091	       	      	   -5.88	   -6.49	13.004	11.594	            	6328	  653	1
 1329457	303.41488506	-08.68641053	       	      	   -8.77	   -5.49	12.913	12.117	            	5740	  684	1
 1507268	305.07123615	-16.48712472	       	      	    8.12	  -59.28	12.211	10.820	            	6328	  805	1
 1415301	308.51789268	-13.31546016	       	      	    4.81	  -14.09	12.168	11.013	            	5767	  457	1
 1507104	304.53232395	-16.52749344	       	      	    6.81	    1.70	13.411	12.188	            	6328	  546	1
 1507918	307.42067211	-15.35130081	-110.19	 87.09	   25.70	    2.67	11.905	11.457	            	6329	  711	1
 1506286	301.41591311	-15.18116571	 168.89	 57.09	   -6.78	  -12.27	11.622	10.421	            	6314	 1200	1
 1329218	302.78897643	-08.90642756	       	      	   19.82	   -4.49	11.661	11.482	            	5740	  688	1
 1329127	302.44082135	-09.08504499	   6.40	 64.69	   25.95	  -41.58	11.561	10.890	            	5739	 1099	1
 1415308	308.54814579	-13.18532051	       	      	    7.41	   -7.49	11.719	11.304	            	5767	  447	1
 1330751	307.55949481	-09.88774796	  57.40	 53.90	    6.96	  -11.05	11.756	10.817	            	5758	  544	1
 1413179	300.43858446	-13.11700449	  63.50	 62.29	    0.15	    2.20	11.866	11.237	            	5746	 1819	1
 1507919	307.42116768	-15.36473168	  88.90	 61.20	    7.28	    3.38	11.476	10.715	            	6329	  789	1
 1329057	302.11965855	-09.27764052	  38.09	 33.90	  -20.00	   -4.38	11.346	 9.701	            	5739	 1981	1
 1413335	301.14397569	-10.24424213	       	      	    1.72	   -5.99	11.989	11.576	            	5743	 1797	1
 1413375	301.27946924	-10.06432767	 -65.19	 81.50	    0.55	   -7.52	11.706	11.260	            	5743	 1437	1
 1413211	300.57550201	-13.74490784	       	      	   -0.67	  -18.29	11.891	10.340	            	5750	  644	1
 1330250	305.88868047	-08.76212201	 -14.10	 39.29	   14.25	    4.22	11.265	10.062	            	5741	 2781	1
 1507704	306.56461020	-16.00931849	  37.40	 18.20	  -31.97	  -63.67	10.204	 9.597	G5          	6329	 1193	1
 1507746	306.74031029	-15.90813424	  13.76	  1.12	   15.31	   40.04	 9.028	 8.207	G8V         	6329	 1010	1
 1329025	301.93241949	-09.40995124	 137.69	 45.90	   14.85	  -71.87	11.798	10.625	            	5743	  615	1
 1330089	305.33624955	-08.60482327	  -8.00	 23.79	   11.33	   24.85	10.867	 9.739	K2          	5741	 2287	1
 1415328	308.61022538	-12.41126910	-120.59	 71.19	  -29.02	   -8.58	12.236	10.837	            	5763	 1127	1
 1415257	308.32610739	-14.03551839	       	      	   32.51	  -25.69	11.853	11.557	            	5767	  381	1
 1330274	305.94603014	-08.77393057	  19.50	 18.00	   -2.04	    1.96	10.001	 9.662	A2          	5741	 2782	1
 1507389	305.45208900	-16.44522888	       	      	  -16.48	  -11.29	12.463	11.478	            	6328	 1005	1
 1329918	304.85167456	-08.52750297	  14.69	 34.09	   11.26	   -0.49	11.118	10.105	            	5741	 1613	1
 1415108	307.76374970	-10.09877607	       	      	    2.72	   -8.79	12.228	11.281	            	5758	  764	1
 1507846	307.05977347	-15.69680929	  -6.69	 51.09	    3.99	   -1.28	11.187	 9.962	            	6329	  353	1
 1506502	302.27653656	-15.92843607	 -15.39	 21.89	   54.46	    4.85	10.267	 9.718	F8          	6315	 2089	1
 1413332	301.10375376	-14.83355920	       	      	   26.71	   -2.89	11.806	11.248	            	5751	  686	1
 1507175	304.77600042	-16.54668023	       	      	   -2.98	   -9.09	12.156	12.638	            	6328	  437	1
 1507843	307.05188895	-15.70450301	  25.00	 45.00	   -2.82	  -19.66	11.490	 9.891	            	6329	  332	1
 1415250	308.31552744	-14.08135436	  17.60	 22.70	   -7.03	   11.62	10.243	 9.782	F8          	5767	  368	1
 1507191	304.84051463	-16.54258283	       	      	   -4.88	  -10.29	12.933	12.565	            	6328	  469	1
 1413197	300.51281608	-13.58328752	  49.90	 26.20	    7.51	   24.81	10.479	 9.909	            	5750	 1238	1
 1330615	307.01058679	-09.35156798	       	      	   10.32	  -11.49	12.035	11.509	            	5754	  390	1
 1506732	303.24656255	-16.37140520	       	      	  -29.28	  -37.69	12.232	12.029	            	6315	 1628	1
 1415132	307.86364833	-14.88490880	       	      	  -18.28	  -12.79	11.863	11.490	            	5766	 1684	1
 1329032	301.98242946	-09.35518315	  -1.60	 13.39	    9.21	   -9.33	 9.278	 8.915	A5          	5739	 2181	1
 1330733	307.50097234	-09.78604910	  31.70	 42.59	   16.12	    3.59	11.449	10.547	            	5758	  156	1
 1506453	302.12115875	-15.83452884	  91.50	 50.09	   -6.88	  -11.06	11.258	10.508	            	6315	 1793	1
 1507476	305.78264114	-16.36434628	  48.90	 35.50	  -16.80	   -9.68	11.523	 9.993	            	6328	  479	1
 1507151	304.68882375	-16.55690225	       	      	  -11.58	    8.60	12.246	11.720	            	6328	  356	1
 1329327	303.06427467	-08.75987189	       	      	   17.22	   -1.19	12.427	12.085	            	5740	  492	1
 1506745	303.29389888	-16.38990137	  11.60	 34.59	   39.06	    4.99	11.199	10.088	K2          	6315	 1666	1
 1507117	304.57762339	-16.56237727	       	      	   18.71	   -4.89	13.552	11.970	            	6328	    6	1
 1329181	302.63640546	-08.94224695	 -29.00	 27.29	   -2.82	  -23.66	10.631	10.407	            	5740	  597	1
 1330467	306.51893997	-09.02253932	       	      	   -2.47	   -2.99	12.911	11.796	            	5754	 2601	1
 1413325	301.08966360	-10.27847428	       	      	    3.72	    1.80	11.497	11.048	            	5743	 1855	1
 1415236	308.27309696	-10.91703759	       	      	    4.01	  -54.99	12.396	12.382	            	5758	 1488	1
 1506263	301.32381574	-15.13246907	       	      	    5.91	   -5.99	11.771	11.312	            	6314	  419	1
 1506446	302.10074551	-15.82828409	       	      	   33.21	   -8.09	12.461	11.933	            	6315	 2547	1
 1329608	303.90607002	-08.54160094	       	      	    4.32	   -8.49	12.526	11.364	            	5740	 1423	1
 1507799	306.89643573	-15.83307030	       	      	   59.71	  -24.59	12.834	11.746	            	6329	 1236	1
 1415101	307.73234316	-10.03528515	   4.52	  1.03	   23.25	  -47.48	 8.209	 7.336	G5          	5758	  951	1
 1506524	302.33333429	-15.98004477	       	      	    3.51	  -27.69	12.059	11.390	            	6315	 1918	1
 1329761	304.40652435	-08.49797907	       	      	    6.82	   -1.99	12.581	12.804	            	5740	  976	1
 1413170	300.39386898	-12.08501519	       	      	  -17.18	  -10.29	12.082	11.485	            	5746	  192	1
 1330319	306.06836679	-08.80215439	       	      	   -3.37	   -0.99	12.596	11.517	            	5741	 1634	1
 1415225	308.22869719	-10.81143940	       	      	   -9.28	  -13.59	13.234	11.227	            	5758	 1414	1
 1506311	301.47871752	-15.30844860	 -13.00	 71.00	    7.81	    0.87	11.469	11.221	            	6314	  825	1
 1328936	301.60997949	-09.65756009	   6.30	 19.50	    7.76	   -2.75	10.113	 9.965	A0          	5743	  919	1
 1507233	304.94976588	-16.54872105	       	      	   -1.78	   -1.79	12.659	12.449	            	6328	  422	1
 1506562	302.50619532	-16.08071293	       	      	   -0.28	   -1.99	12.425	11.840	            	6315	 1621	1
 1413321	301.06905402	-10.29300411	   3.00	 61.70	   -0.89	    1.83	11.886	10.288	            	5743	  986	1
 1415214	308.18613879	-14.40011846	 -21.89	 54.50	    6.95	  -15.41	11.704	10.318	            	5766	 1266	1
 1329766	304.42716534	-08.49237221	       	      	   -4.47	   -5.49	12.576	11.300	            	5740	 3030	1
 1415311	308.55270726	-13.39300579	  26.00	 16.00	   15.82	  -86.07	 9.598	 8.892	G5          	5767	  472	1
 1329403	303.25602321	-08.68043716	       	      	   -1.17	   -2.49	12.697	11.700	            	5740	  601	1
 1415125	307.82673501	-10.14507533	 209.80	 53.40	    5.74	   -4.73	11.440	11.107	            	5758	  644	1
 1329801	304.51766553	-08.49083844	       	      	   -4.47	   -2.49	12.549	12.810	            	5741	 2417	1
 1329062	302.15305348	-09.21191622	       	      	    4.02	  -15.59	12.761	11.145	            	5739	 1762	1
 1329120	302.40747404	-09.05181429	       	      	    5.92	  -10.59	11.808	11.763	            	5739	 1211	1
 1413180	300.44099577	-13.37131161	 -10.60	 49.29	    2.14	   -6.75	12.201	10.143	            	5750	  560	1
 1415338	308.63921929	-12.40665269	       	      	  -16.68	  -17.69	11.827	11.668	            	5763	 1415	1
 1330616	307.01074543	-09.32641657	       	      	    3.72	   11.80	11.968	11.812	            	5754	  421	1
 1328967	301.71681401	-09.54814018	       	      	    4.32	  -17.59	12.725	12.052	            	5743	  479	1
 1330697	307.32182377	-09.58306599	       	      	   10.12	  -17.09	12.506	11.711	            	5758	  415	1
 1507530	305.97198051	-16.32030035	       	      	   23.21	  -17.19	12.224	11.467	            	6328	  657	1
 1415321	308.58636406	-13.24532376	       	      	  -26.28	   -2.19	12.890	11.659	            	5767	  474	1
 1507953	307.53353250	-15.31081576	       	      	    7.26	    2.68	13.491	10.397	            	6329	  515	1
 1415329	308.61378280	-13.09610740	       	      	  -12.28	   -2.19	11.874	11.110	            	5763	 2169	1
 1330569	306.87821058	-09.22341010	       	      	   12.62	  -20.49	11.950	11.362	            	5754	  174	1
 1328941	301.62390908	-09.62716085	       	      	   -7.77	  -36.39	11.547	10.718	            	5743	  403	1
 1413218	300.60076918	-11.17270646	       	      	  -14.70	  -22.39	11.680	10.246	            	5742	 1809	1
 1507011	304.23033487	-16.57677531	       	      	   15.81	   -6.09	12.710	11.402	            	6328	   25	1
 1507159	304.72593449	-16.57945857	       	      	    7.01	   -0.79	13.126	12.864	            	6328	   21	1
 1415343	308.65138815	-12.61802928	 162.00	 63.00	   29.76	   10.62	11.436	10.870	            	5763	 1400	1
 1508007	307.76804610	-15.05605156	  10.23	  1.07	  -39.74	  -46.74	 6.896	 6.111	K1/K2III+.. 	6329	 2134	1
 1413198	300.51861048	-11.40798328	       	      	  -12.78	  -11.49	13.984	11.090	            	5746	 1989	1
 1329220	302.79198547	-08.84233932	  -0.21	  0.94	    1.87	   -1.27	 6.295	 6.449	B1V         	5740	 2387	1
 1415313	308.56381243	-11.72385373	       	      	   15.11	    5.30	13.088	11.866	            	5763	   36	1
 1413190	300.49407171	-13.63724241	  10.74	  0.87	   38.92	   11.88	 5.774	 5.690	A1IV        	5750	 2249	1
 1507484	305.80411011	-16.38675698	       	      	    5.31	  -18.09	12.420	11.730	            	6328	  399	1
 1329939	304.92225856	-08.49953933	       	      	   -1.77	   -9.29	12.851	11.601	            	5741	 1091	1
 1330558	306.84587157	-09.19496154	 -35.09	 44.70	   -3.32	   -2.41	11.465	11.327	            	5754	  125	1
 1330686	307.28295908	-09.53453255	   1.89	 28.50	    1.93	  -15.07	11.186	 9.780	K5          	5758	  161	1
 1506653	302.88767700	-16.27769100	       	      	   -7.62	    0.75	      	13.247
 1330299	306.02311719	-08.76202840	  71.19	 32.29	    3.13	   -5.77	11.033	 9.946	            	5741	 2736	1
 1507526	305.95161035	-16.33956795	       	      	    9.11	   -3.69	12.459	12.375	            	6328	  581	1
 1415331	308.62338690	-13.08215707	 -40.79	 53.00	    3.80	  -13.75	11.859	10.499	            	5763	 2165	1
 1328879	301.40509228	-09.83741729	       	      	    1.62	   -4.39	12.348	10.788	            	5743	 1255	1
 1507465	305.74751853	-16.41009277	       	      	   10.61	  -39.99	12.471	11.745	            	6328	  492	1
 1413209	300.55790980	-13.86447938	       	      	    1.51	  -20.49	12.530	12.275	            	5750	 1190	1
 1506709	303.16810585	-16.38733944	       	      	    2.21	    0.10	11.656	11.100	            	6315	 1660	1
 1415262	308.33710095	-14.14149178	  49.00	 53.09	   41.18	   23.64	11.494	10.664	            	5767	  290	1
 1413160	300.33905340	-12.74100534	       	      	    9.61	  -11.49	12.761	11.399	            	5746	 1570	1
 1329884	304.75832084	-08.47466352	-118.69	 53.70	    1.93	   -0.05	12.154	10.798	            	5741	 2501	1
 1506508	302.28640075	-15.98888798	       	      	   -6.28	   -5.09	11.944	10.861	            	6315	 2346	1
 1330538	306.78441276	-09.14016260	   2.90	 10.30	    3.13	  -11.99	 9.087	 9.030	A0          	5754	 2472	1
 1507297	305.17260724	-16.54933500	       	      	  -28.72	  -48.89	11.755	10.728	            	6328	  420	1
 1413244	300.74292805	-14.32494178	       	      	    0.01	   -1.79	12.231	11.121	            	5751	 1464	1
 1413175	300.40104164	-11.81977295	       	      	  -33.88	  -16.79	12.495	11.491	            	5746	  720	1
 1330647	307.11084036	-09.37039647	   6.13	  0.93	   20.83	    6.71	 8.009	 6.829	G5          	5754	  409	1
 1415272	308.36982152	-11.04086337	       	      	   22.71	   -3.69	12.610	11.793	            	5759	  244	1
 1413346	301.16191735	-14.99888508	  -1.10	 26.79	    7.19	    2.58	10.760	 9.414	K0          	5751	  606	1
 1415349	308.67150936	-12.44678557	  -4.80	 12.69	   10.49	    1.83	 9.710	 8.396	K0          	5763	 1053	1
 1506787	303.42314917	-16.47189330	       	      	    6.81	  -43.39	12.157	11.267	            	6315	 1238	1
 1329388	303.22224152	-08.65733464	       	      	   14.32	   -2.69	12.160	10.910	            	5740	  504	1
 1413161	300.35332985	-12.09247282	  25.39	 24.00	   -2.50	   -9.52	10.604	 9.111	K5          	5746	  408	1
 1506314	301.49204850	-15.37897844	       	      	    6.01	   -5.99	12.322	12.441	            	6314	  835	1
 1506905	303.84393252	-16.56028509	 -84.30	 46.09	    9.42	   -0.90	11.713	10.351	            	6315	  960	1
 1413264	300.84075525	-14.52456086	 -32.09	 28.20	   -3.71	   -6.81	11.137	10.439	            	5751	 1946	1
 1330005	305.13172609	-08.50318312	       	      	    2.02	   -6.39	12.892	12.027	            	5741	 2746	1
 1330667	307.20917418	-09.44112864	       	      	   23.32	   10.80	12.618	12.099	            	5758	   18	1
 1506629	302.81177086	-16.27023481	       	      	   13.11	  -16.69	12.008	11.187	            	6315	 1358	1
 1330754	307.56666152	-09.77721041	  56.00	 35.29	    6.08	   -7.40	11.217	 9.842	            	5758	  192	1
 1329624	303.96553160	-08.48314709	-123.00	 40.79	  -13.67	   -8.90	11.035	10.750	            	5740	  652	1
 1415248	308.31444636	-10.87994111	  54.90	 73.30	   -2.17	  -21.97	11.847	11.167	            	5759	  210	1
 1415287	308.42233419	-11.13564796	       	      	   -3.98	   -5.49	12.664	11.517	            	5759	  240	1
 1413164	300.35917104	-13.16049352	 -16.60	 30.29	    1.96	    0.62	10.858	10.430	            	5750	 1024	1
 1415353	308.68396953	-12.43511081	       	      	    1.81	   -0.59	12.001	11.495	            	5763	 1033	1
 1330386	306.27020041	-08.83519845	       	      	   -3.67	    8.60	12.628	12.218	            	5741	 1336	1
 1507364	305.35251715	-16.53604178	       	      	    0.41	  -18.29	12.574	11.944	            	6328	  498	1
 1507556	306.03095440	-16.34277490	       	      	   13.61	   -2.99	13.407	11.756	            	6329	 1777	1
 1507964	307.56913539	-15.33343041	  -0.89	 56.70	    6.18	    0.61	11.270	10.511	            	6329	  646	1
 1506232	301.16033334	-15.02302209	       	      	    7.01	  -17.49	12.028	11.747	            	6314	  402	1
 1330743	307.53994799	-09.73544077	 -82.09	 38.29	    8.20	  -10.80	11.400	10.443	            	5758	   44	1
 1413248	300.76069824	-10.71160422	       	      	    4.61	   -2.49	12.277	11.574	            	5743	 1406	1
 1329171	302.61085914	-08.88690257	       	      	   23.62	  -29.59	11.960	11.245	            	5740	  496	1
 1413215	300.59264745	-14.04849270	       	      	   73.94	   13.54	      	 9.742
 1506348	301.65723704	-15.56025101	       	      	 -139.44	  -67.33	12.577	10.378	            	6314	 1142	1
 1329245	302.86138919	-08.76835751	 -26.39	 29.29	   38.95	  -12.96	10.638	 9.566	K0          	5740	  387	1
 1413214	300.59086779	-14.04884673	       	      	    2.21	   -7.29	12.984	10.942	            	5750	 1852	1
 1415351	308.67762084	-12.19127273	  66.09	 38.70	    3.20	  -10.34	11.103	10.062	            	5763	  484	1
 1330194	305.71163839	-08.61436492	 -37.29	 57.40	   12.44	   -7.43	11.888	10.876	            	5741	 1843	1
 1415242	308.29234215	-14.31660776	  66.00	 70.90	   -5.46	  -13.96	12.092	10.814	            	5766	 1201	1
 1415261	308.33456396	-10.89236450	  60.50	 59.09	  -14.99	  -10.53	11.601	10.952	            	5759	  229	1
 1413304	300.99423433	-10.29908930	  12.50	 46.40	   -3.47	   -2.51	11.539	10.372	            	5743	 1614	1
 1329673	304.10642340	-08.45232746	 126.69	 61.40	    3.65	    1.16	11.651	10.868	            	5740	 2895	1
 1415347	308.66093749	-12.00253660	   8.69	 45.29	  -13.69	  -44.31	11.672	10.217	            	5763	  251	1
 1329177	302.62506282	-08.86929715	   6.90	 16.79	   -7.11	   -5.91	 9.876	 9.484	A5          	5740	  384	1
 1329371	303.19308022	-08.63826908	  -3.90	 46.20	    1.51	   -4.01	11.367	10.901	            	5740	  374	1
 1329947	304.94114245	-08.45290885	  16.59	  1.37	  -27.22	 -177.23	 9.582	 8.979	G0          	5741	 2418	1
 1329003	301.83472765	-09.37132075	       	      	    2.53	    1.97	12.082	10.344	            	5739	  625	1
 1330497	306.62645103	-08.99855683	       	      	    0.62	  -10.09	13.263	11.742	            	5754	 2464	1
 1413303	300.99330105	-14.82553752	  81.69	 64.00	   11.81	  -11.61	11.553	11.091	            	5751	  846	1
 1506484	302.20836208	-15.98772373	       	      	  -17.98	  -60.69	12.327	11.637	            	6315	 2342	1
 1415307	308.54600153	-11.43660766	       	      	   -0.78	  -69.99	12.349	11.834	            	5763	   94	1
 1328843	301.23255642	-09.96128747	       	      	    2.22	  -11.59	12.431	11.142	            	5743	 1787	1
 1415285	308.40547506	-11.02578946	       	      	   -3.98	    0.40	13.387	11.546	            	5759	  253	1
 1413230	300.67574370	-10.83984440	       	      	    5.89	    0.54	      	 9.632
 1415356	308.69193613	-12.95499408	       	      	  -25.18	  -20.99	11.954	11.137	            	5763	 1443	1
 1507140	304.64725175	-16.64239510	       	      	    5.11	    8.50	13.400	12.403	            	6328	  118	1
 1328918	301.54840688	-09.61439814	       	      	   26.22	   -9.79	12.517	11.884	            	5743	 1011	1
 1330356	306.18542330	-08.76943998	   3.94	  1.12	   -3.12	   -2.79	 7.390	 7.085	A3          	5741	 2769	1
 2500825	306.18542418	-08.76938827	   4.40	  1.12	   -3.75	   -0.50	      	 9.189
 1415280	308.38046013	-10.95850864	       	      	    3.21	  -21.19	12.565	12.082	            	5759	  314	1
 1415141	307.89683448	-10.12054404	       	      	  -10.47	  -13.09	12.198	11.778	            	5758	  703	1
 1330536	306.77312108	-09.07865433	   7.40	 41.50	    9.91	    6.94	11.339	10.299	            	5754	 2446	1
 1330702	307.33853978	-09.50703168	       	      	   10.52	   10.80	12.910	12.090	            	5758	  346	1
 1330581	306.90432233	-09.16359224	       	      	   -0.97	  -24.59	12.470	12.361	            	5754	 2579	1
 1415183	308.06760860	-10.36390582	-108.09	 52.40	   13.47	   -2.70	11.661	11.207	            	5758	  741	1
 1329504	303.60393489	-08.51397432	       	      	   -3.17	  -18.59	12.197	11.647	            	5740	 1279	1
 1330049	305.20776865	-08.47631855	  25.60	 49.09	   -3.53	  -10.19	11.492	10.871	            	5741	 2311	1
